12M0018,6564806.575,538542.702,46.969,AV
12M0019,6564808.729,538540.952,46.871,AV
12M0020,6564808.386,538540.035,46.902,AV
12M0021,6564804.339,538543.630,47.120,TRP
12M0022,6564804.459,538543.738,47.046,TRP
12M0023,6564803.683,538544.200,47.144,TRP
12M0024,6564803.585,538544.037,47.142,TRP
12M0025,6564803.947,538543.783,46.475,TRP
12M0026,6564803.707,538543.531,46.206,KRAAV
12M0027,6564803.161,538544.090,46.968,KRAAV
12M0028,6564802.875,538543.929,47.006,KRAAV
12M0029,6564802.616,538543.486,46.969,KRAAV
12M0030,6564804.486,538543.429,46.950,KRAAV
12M0031,6564804.206,538542.899,46.922,KRAAV
12M0032,6564804.356,538542.514,46.993,AV
12M0033,6564800.267,538544.662,47.059,AV
12M0034,6564799.864,538544.895,47.017,AP
12M0035,6564804.185,538553.112,47.075,VPOST
12M0036,6564804.591,538553.910,47.070,VPOST
12M0037,6564830.626,538539.667,48.791,H
12M0038,6564833.685,538546.860,48.798,H-
12M0039,6564833.755,538546.985,48.799,H
12M0040,6564834.525,538547.690,48.803,H-
12M0041,6564834.979,538548.622,48.128,H
12M0042,6564814.461,538548.112,48.836,KU
12M0043,6564813.784,538547.787,48.823,KU
12M0044,6564809.770,538543.406,49.261,KU
12M0045,6564806.303,538540.195,48.071,KU
12M0046,6564804.914,538542.204,48.574,LP
12M0047,6564804.899,538541.312,49.398,LP
12M0048,6564806.000,538544.260,49.148,LP
12M0049,6564806.844,538545.633,49.030,LP
12M0050,6564807.028,538544.756,49.100,LP
12M0051,6564808.930,538539.719,49.515,LP
12M0052,6564816.068,538541.180,48.924,LP
12M0053,6564817.090,538540.860,48.944,LP
12M0054,6564816.382,538541.747,48.921,LP
12M0055,6564819.691,538539.959,48.999,LP
12M0056,6564817.243,538542.199,48.928,LP
12M0057,6564816.800,538539.028,48.668,R
12M0058,6564813.747,538540.442,48.543,R
12M0059,6564813.052,538538.814,48.533,R
12M0060,6564813.687,538541.984,48.556,M
12M0061,6564815.653,538553.961,47.797,VP
12M0062,6564811.682,538552.435,47.110,POS
12M0063,6564811.230,538554.818,47.005,HK
12M0064,6564816.381,538576.557,48.869,H
12M0065,6564811.816,538568.667,49.010,H
12M0066,6564808.838,538570.398,48.667,H-
12M0067,6564806.117,538558.062,48.658,H
12M0068,6564804.365,538554.878,48.656,H
12M0069,6564802.156,538556.092,48.657,H-
12M0070,6564802.023,538556.166,48.657,H
12M0071,6564799.973,538557.414,49.148,R
12M0072,6564808.812,538566.768,48.924,VP
12M0073,6564807.260,538563.438,48.765,VP
12M0074,6564801.205,538552.195,48.922,R
12M0075,6564799.907,538552.870,49.037,R
12M0076,6564799.792,538548.053,48.511,R
12M0077,6564794.183,538540.125,48.924,H
12M0078,6564795.621,538542.052,48.886,H
12M0079,6564794.319,538543.038,48.518,H-
12M0080,6564783.988,538524.715,50.984,H-
12M0081,6564782.052,538525.852,51.019,H-
12M0082,6564779.590,538527.288,51.077,H-
12M0083,6564778.280,538528.052,51.346,H-
12M0084,6564781.488,538518.924,52.599,H-
1 (15),6564821.846,538581.859,48.816,
12M0085,6564835.907,538602.807,47.445,AV
12M0086,6564830.528,538605.982,47.613,R
12M0087,6564830.333,538605.593,47.580,R
12M0088,6564828.397,538601.559,47.597,R
12M0089,6564828.225,538601.141,47.564,R
12M0090,6564827.571,538599.878,47.460,AV
12M0091,6564831.962,538594.412,47.159,AV
12M0092,6564825.189,538580.274,47.090,AV
12M0093,6564821.476,538573.308,47.199,AV
12M0094,6564820.846,538572.552,47.077,HK
12M0095,6564816.435,538576.625,47.236,VPOST
12M0096,6564818.177,538580.373,47.190,VPOST
12M0097,6564818.589,538581.186,47.214,VPOST
12M0098,6564819.069,538581.900,47.477,AV
12M0099,6564854.188,538573.250,48.710,H
12M0100,6564850.688,538574.604,48.723,H
12M0101,6564851.146,538575.866,48.723,H-
12M0102,6564853.230,538581.395,48.721,H-
12M0103,6564854.816,538585.888,49.499,H
12M0104,6564858.582,538586.505,49.559,H-
12M0105,6564860.009,538589.578,48.457,H-
12M0106,6564860.244,538590.043,48.458,H
12M0107,6564844.206,538588.607,48.604,VP
12M0108,6564848.862,538588.967,48.564,VP
12M0109,6564848.049,538587.331,48.574,VP
12M0110,6564847.636,538586.839,48.578,VP
12M0111,6564833.469,538586.308,47.461,R
12M0112,6564830.673,538587.658,47.667,R
12M0113,6564833.259,538593.188,47.970,R
12M0114,6564833.986,538593.842,48.569,H
12M0115,6564834.608,538597.138,48.912,H
12M0116,6564835.833,538593.088,49.669,H-
12M0117,6564855.241,538594.507,50.384,LP
12M0118,6564851.885,538595.362,50.264,LP
12M0119,6564846.971,538595.818,54.378,KU
12M0120,6564843.749,538599.837,57.620,KU
12M0121,6564841.171,538600.388,60.792,KU
12M0122,6564838.752,538601.106,54.863,KU
12M0123,6564827.800,538610.000,49.557,KU
12M0124,6564823.798,538594.372,48.275,R
12M0125,6564820.055,538585.922,48.259,R
12M0126,6564817.011,538587.277,48.700,R
12M0127,6564796.391,538607.917,48.760,H
12M0128,6564792.482,538596.912,51.461,BP
12M0129,6564818.782,538581.627,49.035,BP
12M0130,6564813.707,538584.921,48.530,AV
12M0131,6564852.130,538562.123,48.949,BP
12M0132,6564821.617,538572.605,49.334,M
12M0133,6564822.654,538568.201,48.985,VP
12M0134,6564819.912,538568.168,47.405,VP
12M0135,6564820.642,538562.629,48.854,VP
12M0136,6564820.840,538572.498,47.004,HK
12M0137,6564815.427,538565.983,47.060,KRAAV
12M0138,6564816.282,538565.437,46.420,KRAAV
12M0139,6564816.821,538564.949,46.939,KRAAV
12M0140,6564810.782,538557.830,46.956,KRAAV
12M0141,6564811.379,538557.193,46.399,KRAAV
12M0142,6564809.119,538554.730,46.958,KRAAV
12M0143,6564818.433,538571.419,47.083,KRAAV
12M0144,6564819.179,538571.139,46.578,KRAAV
12M0145,6564821.452,538576.951,47.102,KRAAV
12M0146,6564821.402,538576.721,47.099,KRAAV
12M0147,6564822.083,538576.368,46.750,KRAAV
12M0148,6564822.519,538576.117,46.970,KRAAV
12M0149,6564824.123,538581.218,47.125,KRAAV
12M0150,6564824.940,538581.266,46.857,KRAAV
12M0151,6564825.499,538581.022,47.087,KRAAV
12M0152,6564827.683,538588.824,47.179,KRAAV
12M0153,6564828.429,538588.193,46.705,KRAAV
12M0154,6564828.962,538588.199,47.083,KRAAV
12M0155,6564831.621,538597.056,47.222,KRAAV
12M0156,6564832.425,538596.833,46.807,KRAAV
12M0157,6564832.759,538596.603,47.221,KRAAV
12M0158,6564833.185,538599.195,47.274,KRAAV
12M0159,6564833.592,538599.678,47.270,KRAAV
12M0160,6564833.913,538599.614,47.208,KRAAV
12M0161,6564834.005,538599.314,47.135,KRAAV
12M0162,6564833.528,538598.912,46.848,KRAAV
1 (16),6564828.835,538598.881,49.023,
12M0163,6564796.342,538616.794,50.011,H
12M0164,6564796.349,538615.581,49.997,H-
12M0165,6564796.373,538610.032,48.247,H-
12M0166,6564801.613,538615.413,48.974,R
12M0167,6564803.496,538618.960,48.975,R
12M0168,6564813.616,538614.630,48.992,AV
12M0169,6564835.800,538598.363,48.816,H
12M0170,6564835.800,538598.363,48.816,H
12M0171,6564835.800,538598.363,48.816,H
12M0172,6564825.235,538600.885,48.480,R
12M0173,6564841.640,538608.301,47.437,KRAAV
12M0174,6564840.056,538609.108,47.499,KRAAV
12M0175,6564839.398,538609.972,47.492,KRAAV
12M0176,6564839.778,538611.511,47.461,KRAAV
12M0177,6564840.804,538611.455,47.417,KRAAV
12M0178,6564841.484,538611.182,47.455,KRAAV
12M0179,6564840.344,538610.469,46.839,KRAAV
X113,6564916.560,538565.550,47.079,
1 (17),6564879.032,538583.741,48.838,
12M180,6564915.300,538565.676,47.115,KRAAV
12M181,6564914.515,538564.824,46.368,KRAAV
12M182,6564906.626,538570.023,47.063,KRAAV
12M183,6564904.926,538569.534,46.286,KRAAV
12M184,6564902.456,538571.805,47.025,KRAAV
12M185,6564901.511,538571.914,46.991,
12M0186,6564899.091,538571.036,47.114,HK
12M0187,6564898.569,538570.645,46.977,AV
12M0188,6564895.760,538572.125,47.099,VPOST
12M0189,6564892.400,538573.636,47.080,VPOST
12M0190,6564892.245,538573.730,47.073,H
12M0191,6564886.997,538576.230,47.053,H
12M0192,6564886.660,538575.999,47.034,VPOST
12M0193,6564883.252,538577.889,47.015,VPOST
12M0194,6564875.095,538582.343,47.088,AP
12M0195,6564875.692,538583.210,46.991,
12M0196,6564876.452,538584.591,47.197,
12M0197,6564882.124,538580.191,46.997,
12M0198,6564882.881,538581.376,47.144,
12M0199,6564868.742,538586.824,46.991,
12M0200,6564869.384,538588.056,47.183,
12M0201,6564865.484,538587.359,47.130,AP
12M0202,6564863.107,538589.794,46.926,
12M0203,6564863.097,538589.818,46.715,
12M0204,6564863.970,538591.179,47.296,
12M0205,6564861.606,538591.417,47.206,
12M0206,6564860.912,538590.974,47.108,
12M0207,6564860.821,538590.282,47.111,
12M0208,6564860.294,538590.303,47.181,VPOST
12M0209,6564859.278,538590.742,47.201,VPOST
12M0210,6564855.702,538592.724,47.280,VPOST
12M0211,6564855.584,538601.164,47.418,KRAAV
12M0212,6564856.026,538602.505,46.842,KRAAV
12M0213,6564857.069,538603.030,47.351,KRAAV
12M0214,6564876.410,538591.042,47.270,KRAAV
12M0215,6564876.796,538592.228,46.686,KRAAV
12M0216,6564877.129,538592.878,47.096,KRAAV
12M0217,6564893.721,538582.188,47.075,KRAAV
12M0218,6564894.465,538583.055,46.597,KRAAV
12M0219,6564894.908,538583.671,47.161,KRAAV
12M0220,6564865.127,538587.498,49.199,H
12M0221,6564862.201,538589.018,49.280,H-
12M0222,6564864.850,538586.882,49.202,H-
12M0223,6564863.230,538583.367,48.677,H-
12M0224,6564863.093,538583.078,48.676,H
12M0225,6564858.948,538580.072,49.287,H-
12M0226,6564858.338,538578.297,49.006,H-
12M0227,6564858.265,538578.003,48.962,H
12M0228,6564855.607,538577.187,48.979,H-
12M0229,6564854.297,538573.390,48.576,H-
12M0230,6564854.271,538573.220,48.575,H
12M0231,6564857.096,538570.688,48.588,R
12M0232,6564859.244,538569.485,48.599,R
12M0233,6564857.087,538565.503,48.558,R
12M0234,6564865.155,538568.744,47.712,VP
12M0235,6564869.612,538566.271,47.744,VP
12M0236,6564868.868,538583.978,48.732,R
12M0237,6564869.148,538584.571,48.734,R
12M0238,6564868.560,538584.859,48.728,R
12M0239,6564870.662,538552.619,47.598,H-
12M0240,6564872.239,538555.779,47.731,H
12M0241,6564873.719,538555.087,47.717,H
12M0242,6564875.123,538557.820,48.622,H
12M0243,6564875.506,538557.632,48.621,H
12M0244,6564876.474,538559.515,48.637,H
12M0245,6564881.807,538556.807,48.277,H
12M0246,6564883.733,538559.927,48.336,KU
12M0247,6564885.048,538572.450,48.574,H
12M0248,6564893.595,538553.745,49.005,H-
12M0249,6564893.214,538551.972,49.013,H
12M0250,6564890.689,538537.621,49.332,H
12M0251,6564890.883,538537.517,49.333,H-
12M0252,6564890.173,538536.539,49.342,H-
12M0253,6564892.103,538538.392,49.327,H-
12M0254,6564892.938,538538.060,49.333,H-
